transaction_id,customer_id,customer_name,customer_age,customer_gender,customer_address,transaction_date,transaction_amount,merchant_category,payment_method
cccbf6b9-f354-444f-b39e-2111c83d01b9,5094bd4e-1ed6-496d-9752-f28aa64d78be,Tricia Nelson,74,Male,"471 Sloan Points
East Andrew, TN 75432",2021-01-11,549.47,Electronics,Credit Card
a649f36d-2e7e-40f0-9318-2ae621830229,18d04b6b-5a00-40dd-ad9c-36367a681f69,Tammy Carr,60,Female,"433 Robert Roads
Taylorberg, DC 34780",2020-11-15,701.29,Clothing,Credit Card
dd48b3d5-7f03-4574-b90e-a1cfd4f93a32,68e5c022-5fff-422c-9e0d-32327abefe3e,Vanessa Berg,87,Other,"974 Kirk Field
Shafferfurt, NY 72872",2020-05-25,334.64,Grocery,Online Payment
76df7e83-aeb2-4d00-92dc-06f5e434561b,bf9eb9c2-cb5a-4b8c-8b99-c4882fd54e18,Anthony Roach,26,Male,"144 Brian Stream Apt. 758
Lake Josephshire, AZ 05472",2021-07-25,611.18,Electronics,Debit Card
ca711c57-23db-4b48-b8d8-b294d0709645,0e0dc149-c1a9-4cda-a11a-1d1138a81675,Stephen Michael,68,Male,"63829 Patrick Crest
New Jeffrey, VA 16643",2021-05-01,245.07,Electronics,Debit Card
f7eb6a0d-f211-4ad4-91a4-efc95e7e5b69,32a325cc-eb46-4f94-9c43-9b540c1de16e,Spencer Davis,61,Female,"50599 Mcintosh Mills
Matthewland, AL 63480",2023-09-01,534.84,Dining,Cash
37bd7604-53a5-4d5d-87ae-5c57061ef28c,6e2ceff9-7b3c-4e85-bafd-3d6f8763d39c,James Rosario,28,Male,"0663 Robert Unions Suite 629
Ramosland, KS 74576",2020-07-10,688.86,Entertainment,Debit Card
b3564be1-9464-4665-b0a3-145811b96c35,3cdde661-b4dd-498b-b5e3-485cb3827558,Lisa Miller,24,Male,"52372 Russell Shores
New Matthewmouth, MI 90232",2020-11-09,867.71,Grocery,Credit Card
f3386375-9d51-4461-acd9-a65f7b0cb976,4cd5f696-cb09-4f5e-b156-b82b8aa61339,David Bruce,52,Male,"824 Nicole Estates
Port Bridget, NH 40795",2020-01-07,756.4,Dining,Debit Card
25ecc6a2-22b5-4557-84d7-179a88e6a657,651a5fef-8ca4-402c-acaa-cfa43e68d6c3,Dakota Lee,61,Male,"319 Sandra Mill Suite 798
Jessicastad, IA 64041",2023-02-26,408.61,Dining,Cash
7f312f41-119f-4015-8c02-75ae0dc30936,76d0f9b2-2308-41d4-a075-c7a862f218ab,Richard Castillo,82,Other,"685 Troy Green Apt. 382
Beckfort, NC 08299",2020-08-18,951.03,Clothing,Cash
f18be2c3-a04d-43ac-b836-5324ffba0084,b95ff49f-c3b8-4243-81c0-3e9ce7eadd25,Lisa Reyes,59,Male,"710 Charles Village
East Beverlyshire, VA 53274",2022-05-16,128.19,Dining,Cash
cae96a6d-5711-41e5-a9ee-e7ebe3702366,44ff724c-ceca-42d7-b74d-0ae4bdae33dd,Steven Martinez,18,Other,"445 Salazar Junction
West Johnville, MS 44328",2021-01-16,575.6,Electronics,Online Payment
22bea3fe-8664-4c34-b42d-afc9523d6415,70b4713a-16bb-47ab-9db5-ce54be2f8e58,Gregory Reed,24,Other,"742 Crawford Isle Apt. 240
Lake Erin, ME 85192",2024-04-25,581.86,Grocery,Online Payment
a333edcc-704e-429e-b80e-dd8f59e2250d,3f7ea7a0-639f-4a33-86c0-73ced6c8f6ae,Brian Deleon,70,Female,"788 Heather Shores Apt. 252
West Lori, DE 43629",2023-05-26,673.47,Travel,Online Payment
a83b8bdf-2607-43e2-a145-b8ee93792daa,6eb88357-75b9-43e3-8aff-18409c2dfda5,Samuel Haynes,18,Male,"881 Rebecca Locks Suite 055
Lisaborough, VA 60681",2022-07-29,978.57,Electronics,Debit Card
c85ced80-8b87-48e0-abe1-ee96d4e664ef,359b1534-4853-4ffa-8a03-ebd56cad5bbf,Jessica Gutierrez,25,Female,"003 Elizabeth Gardens Suite 436
Krystalland, ID 75353",2022-05-28,217.69,Travel,Cash
6b819c94-e6a6-4075-9298-5d337adb0a7d,dd279e89-5558-44d7-8795-bc99948b3661,Christopher Young,35,Male,"37890 Patricia Stravenue Apt. 803
Samueltown, AR 74296",2021-06-07,634.68,Clothing,Online Payment
7b07db2c-f49f-458c-b2ec-a91971d4867f,58db8dd5-1941-4dbf-8037-5e94bc12b02a,Annette Hobbs,78,Other,"6096 Webb Knolls Apt. 596
East Danabury, SC 28927",2023-09-10,347.89,Dining,Credit Card
60207d60-5f17-456c-9be2-20bc292d3b32,7308ea9f-7b2a-4feb-b653-e1055a31c581,Ashley Jenkins,43,Female,"215 Johnson Lights Apt. 422
Benitezchester, KS 50794",2020-09-09,347.06,Clothing,Online Payment
5329b7b6-3e2b-4971-b2f5-bf3ee930f75f,95768dff-747d-4751-a043-b5073ac5c99d,Carrie Meyer,27,Other,"4177 Robin Rapids
Woodfurt, TN 13806",2020-08-12,207.35,Entertainment,Online Payment
1d2c2d4e-bd56-48aa-9136-5d654437c22a,a109dcd0-2748-45e8-802c-479c0f8e21fe,Pamela Andrade,72,Female,"31062 Roberta Extensions
Petersport, WA 84436",2020-10-12,168.08,Entertainment,Debit Card
8bca7188-40c1-45f2-83f7-80e2905a440a,ebc0d41a-a1c2-46f7-a63b-3d6d299f53fe,Tracey Mccarthy,35,Other,"5112 Edwards Vista
Smithbury, WI 59327",2020-07-01,447.73,Clothing,Online Payment
925fbd3c-14b7-4dee-84ca-d6c2b05f4399,5a9e922e-4560-4a45-ac94-d292f006f76b,Dr. Lisa Johnson,54,Male,"384 Burke Village
Jacobshire, NJ 80637",2022-11-12,973.49,Travel,Online Payment
1d584ecb-870e-4702-ae6f-de0e239932ce,c52317f0-0e4e-4841-8bfc-e1a10e59b66f,Ashley Carrillo,69,Female,"PSC 5904, Box 2703
APO AE 78488",2023-06-20,629.9,Dining,Debit Card
b01b861e-fe91-462f-af98-30095e5ee377,85863fb3-1b5a-4ad8-b52c-8cea18833990,Jeffrey Brown,41,Other,"005 Figueroa Vista Apt. 896
Lake Shannon, MA 93068",2022-02-04,686.01,Travel,Debit Card
b0e24357-51a0-4f1b-83e6-da344cdb8c85,b96c0456-bc31-46a5-9124-f1e68f3211b2,Sarah Mckee,46,Female,"996 Jared Center Suite 740
Jacksonfurt, UT 69526",2024-07-22,276.97,Dining,Debit Card
dcf6a278-c531-4d2b-b15e-510dfd1d54cd,860f640c-d90e-4d25-b407-74c6ec3d6dcd,Max Nelson,71,Male,"6689 Jessica Square Apt. 414
New Grace, FL 02223",2023-05-06,306.28,Clothing,Online Payment
fe59e4d0-f600-488b-b30f-c1a13ba75e55,aeccc102-f70d-4324-8069-abc354e9f4b2,David Sanchez,24,Female,"PSC 5538, Box 1726
APO AE 26650",2023-09-22,354.21,Grocery,Online Payment
ae2c7142-cbbb-454a-b981-db3048d2e3d7,9beabe91-6350-4f4c-b6b9-77aa44ad0923,Jordan Collins,60,Male,"595 Amanda Gardens Suite 338
Brownport, MI 97641",2023-12-27,511.19,Entertainment,Credit Card
42a7ae49-1ad8-4a17-b117-88d27b2fe736,087f1e38-2c43-4206-917c-1bc43583634a,Kara Rogers,85,Other,"2672 Wheeler Rest Suite 348
Murphyport, IN 81520",2021-08-12,214.54,Clothing,Credit Card
fff701ba-c851-42f2-8600-21ac0059e7a6,ae4ef871-4b92-4b38-b6c7-d7ef35c733d6,Matthew Allen,69,Other,"005 Cooper Ridge Apt. 318
East Douglasberg, KY 37275",2021-06-08,701.59,Travel,Cash
d69c2e19-ac1d-4003-8fc5-321465a02c92,ccef9d86-68e6-485b-a29c-18bf6cac08e2,Janet Blankenship,79,Female,"192 Donald Lodge
Allenchester, FL 87311",2023-11-10,928.22,Dining,Online Payment
bb6d17e6-2554-433e-be95-56eff43da771,364d6125-2318-4610-8cf4-890209d01c12,Leslie Thomas,84,Female,"7403 Shah Divide Suite 962
East Gerald, GA 22668",2022-06-06,871.41,Clothing,Debit Card
f24e8625-aac0-432b-91ac-1a5a6bd3f288,fc50afca-8cee-446c-a799-ee002fd7fce8,Richard Bray,26,Female,"61176 Ortega Ridges
South Jeffreyburgh, NM 45331",2021-01-27,456.85,Electronics,Debit Card
40c25eb9-3fd5-4a8b-815a-73a287d7961d,eb520c3c-098e-4653-8d1b-62aa382f3fab,Ashley Woods,63,Female,"0464 King Knoll Suite 190
Blackburgh, AR 19620",2023-05-26,992.92,Travel,Debit Card
84aa1849-3d83-4ad0-a0cb-99ca97a126a1,81f60b19-4929-41b3-bd37-9cdd710a727d,Melissa Edwards,85,Female,"8839 Gonzalez Parkway Apt. 583
North Kyle, AL 48615",2023-10-19,897.92,Dining,Cash
6d33dfb4-50f5-48b6-ad36-1baf65a5e522,de67acca-f925-4c99-94db-fcc54b4716f4,Tiffany Warren,67,Male,"22412 Hunt Lodge Suite 148
Jonathanhaven, FL 49996",2021-08-15,170.79,Travel,Online Payment
f0f773f8-275e-42af-b7e9-8e98c86ac388,9e9cfd8b-6ddc-4514-adbc-5b70b513f66c,Sarah Robinson,61,Female,"3945 Dickerson Trace
Lake Amandafort, AZ 29034",2024-05-19,639.23,Electronics,Online Payment
3e231eae-bedb-414a-9a19-48cc679ffefb,dc4ef113-5617-4e5d-b3e3-9896b92982c8,Timothy Rocha,82,Male,"47701 Ashley Ports
South Patriciamouth, AZ 09515",2020-02-17,850.72,Electronics,Online Payment
a90e6385-1f57-4876-95b4-878b6f35c7f9,e8de07ed-de1f-49a9-ad39-ae74d0891f86,Tina Atkinson,59,Male,"5601 Brown Locks
Burnettberg, ID 10381",2020-03-01,192.14,Travel,Debit Card
f3022989-e75a-4e39-953c-1174b907d9d7,11013304-2c06-4f4c-a51a-4d1a658c7655,Darrell Weaver,45,Other,"755 Evelyn Via
South Omar, TX 66947",2021-08-24,565.31,Grocery,Online Payment
100153a8-a513-4066-b22b-0d603b56d885,234bcf1f-2eab-4d48-8c8b-9cb663d96655,Shannon Johnson,71,Other,"819 Valerie Mill
North Jasonfurt, HI 66252",2023-08-27,561.86,Grocery,Debit Card
b773fec3-bde1-4a1b-82ba-01756bb3ee2b,d75b159c-d988-4ef8-83df-de226f2ff1b2,Erin Williamson,47,Other,"4241 Newman Ridge
East Charles, KY 44921",2023-12-13,848.87,Dining,Debit Card
1b368394-6ef2-404e-afb2-321b26a7f01c,d88c66cd-be74-4e8f-b87f-369b745d31c4,Tammy Pearson,77,Male,"Unit 9505 Box 4649
DPO AA 77891",2021-09-15,972.28,Clothing,Online Payment
218d3252-601c-4d51-b33e-80f3e405ddb7,9ca72fdf-fe64-48f7-9bf5-41938777e0f1,Aaron Copeland,76,Other,"11090 Taylor Path Suite 285
Douglasville, WA 92113",2022-08-14,481.59,Dining,Online Payment
b76b077e-3c6d-4c1f-b96c-b6ed3e6bfc90,1c9b6b86-ebf1-481b-ae67-24d4962fee07,Kimberly Lynn,74,Male,"53130 Little Burg
Port Haley, NJ 64489",2020-01-02,415.62,Dining,Debit Card
7496e85a-00f3-4e5b-92fb-ff54b2fa6f06,4c40527b-5dd0-4111-8202-b980c6c472a8,Mia Perry,77,Other,"0714 Michael Skyway Suite 971
Moniqueview, UT 56930",2023-11-30,697.57,Grocery,Debit Card
1cd74e06-4fa2-46b2-a9e8-38105f053f41,f497e6d6-372c-485c-ac30-feb95b6a73a3,Nicholas Mullen,65,Other,"06702 Alvarez Curve Apt. 938
East Joshuastad, WI 60570",2023-08-02,900.04,Dining,Debit Card
fcd077f7-e52f-4ff0-8204-e70ab2a99bcb,b4fd12a3-c4c5-482e-a5c8-675dd02b4c82,Anthony Barber,20,Other,"461 Adams Burgs
West Jonathantown, MN 62127",2020-07-29,238.79,Electronics,Online Payment
ff3b8ba8-31e2-4f4c-ae05-eb3a32c782ad,83d81c0d-71ae-4b22-901a-2463fe95535c,Christopher Powell,30,Other,"11849 Michael Walk Apt. 324
Williamton, GA 78227",2023-11-18,646.84,Clothing,Cash
929e2655-5793-4bc3-a60a-b79b2877adc1,5c5d67b9-f2e8-41de-9677-5c264079e850,Sierra Ballard,18,Male,"266 Peterson Camp
Mendozahaven, VA 19725",2022-11-04,777.65,Electronics,Debit Card
aafa02da-56df-4946-b243-abe87fa27a9a,adf63cad-d09d-4b99-9a81-f95b2b4ff0b1,Laura Thompson,76,Other,"868 Tasha Overpass Suite 217
East Cynthiashire, UT 76455",2022-12-01,726.19,Dining,Debit Card
22ed26fc-0bac-402b-8e32-cca68581b2bf,8e116042-c45d-44c8-8680-f7ebea2c8fec,Brandi Burton,83,Other,"103 Knight Club
Martinborough, DC 65011",2022-08-24,822.4,Electronics,Online Payment
07dd8790-96e5-45e0-a8d2-48e16d37f937,843c6b93-e371-4774-8541-3f4a52d80a84,Jesus Kemp,72,Other,"USNV Robinson
FPO AA 72109",2022-03-08,747.25,Entertainment,Debit Card
64abe382-32d5-4a7d-8d3c-967d42acf4a3,7f3e058b-248d-4905-93a5-8f8f8fa5d3fc,Carl Benitez,30,Female,"0015 Abbott Trail
New Angela, WI 50985",2024-01-06,333.3,Entertainment,Debit Card
ad370871-0db8-47de-9be1-5716d78aef4b,d9439b58-44d0-4360-84c5-432ee16dd08b,Tiffany Blankenship,27,Other,"PSC 8570, Box 9914
APO AA 48239",2024-04-04,366.3,Entertainment,Credit Card
6709e9c6-95b4-41f8-8804-e86f094b14b5,3cf10f15-80ba-4ebd-84ce-0943264b6d99,Kenneth Nelson,49,Female,"46717 Mason Lights
New Andre, NH 14138",2022-02-05,536.45,Entertainment,Credit Card
e859bb4d-923f-4db7-a539-3bff469991b8,524c12b8-76cb-4952-8a61-713c4bafbe84,Mrs. Mary Sanchez,69,Other,"630 Andrews Crest
Hicksfurt, OH 09054",2022-04-30,223.6,Electronics,Debit Card
2d18bcdb-6edc-466b-828c-dd528491039c,12282c46-50b3-454d-b0d0-83b1984caaa1,David Martinez,90,Male,"PSC 5699, Box 3002
APO AE 22200",2022-01-08,698.04,Travel,Cash
d6c486d7-ef32-49ec-b578-af7074a3a7af,3673f582-88fc-4d81-bad2-7eb7382bfbc7,Thomas Richardson,66,Other,"883 Robert Haven Apt. 060
Port Amberville, KY 15286",2023-07-29,162.36,Grocery,Debit Card
944e9fde-d0d3-4c7e-a382-eec70607f659,6995b520-497d-44ae-8439-c8ee32077558,Caroline Rodriguez,27,Male,"2748 Erica Burgs
South Desireestad, KS 54878",2020-03-28,494.44,Clothing,Online Payment
49a6084f-8bad-4dbc-a1bc-02c942f8b0ef,e05e3602-ae29-4168-98aa-116dafbf62d5,Ronald Bullock,59,Male,"4661 Bridget Plaza
Frankside, GA 57663",2022-11-24,743.32,Clothing,Debit Card
baaeea0f-21e7-4863-8513-f523414964ca,30e66380-ee21-4546-af95-e8030bb64027,Jim Brooks,67,Female,"Unit 4571 Box 2200
DPO AP 60112",2021-12-18,838.28,Clothing,Online Payment
04abccf8-9526-4d48-a096-bae3b02389cb,9ebafd08-5697-48ea-991c-77a1e1af8f3a,Mr. Samuel Mccormick,32,Female,"6890 Mason Courts Apt. 272
Port Gregory, AK 34939",2024-04-02,165.29,Dining,Online Payment
55290ec5-0060-4908-bc0c-685c47b8fa73,21e37cc0-01ba-4aeb-a436-105a74e106c5,Shawn Carroll,46,Female,"9055 Sullivan Island
East Josephhaven, NV 64465",2022-02-13,872.64,Clothing,Online Payment
5f96d589-b784-40d6-a967-52e6aed88266,2ee0cd24-7fa6-443f-b471-9984a16cd506,David Abbott,39,Female,"34039 Duncan Vista
North Brandonton, MT 25275",2021-07-09,231.62,Clothing,Debit Card
37a92040-721a-4e51-bbca-59064f0c61c2,82d85c8c-00ea-4498-ab98-5f2047814912,Carrie Lewis,29,Male,"42501 Keith Curve Apt. 499
Brennanmouth, NV 04492",2021-10-16,417.9,Grocery,Credit Card
7a97f3ef-2256-40f7-aa61-76c61e56cacd,ea4411f2-1d2a-4d4a-838e-f297fa97562a,Kevin Rodriguez,56,Male,"503 Sandoval Trace
Livingstonfort, DE 59183",2024-06-28,832.54,Electronics,Debit Card
4826da63-ef5d-4e10-99d1-c957d1e25392,65185c10-b277-48dc-a57f-2d9ce0a87a1d,David Walters,89,Female,"35839 Williams Lodge Apt. 906
Davidfurt, SD 70275",2022-12-12,153.69,Travel,Online Payment
9aa312a3-608a-4689-820d-e542043f8862,5df4c589-5e3f-4bb8-b099-b7037c3008ab,Timothy Martin,83,Female,"631 Summers Lock Suite 150
Jordanview, SD 43651",2021-08-06,878.97,Entertainment,Credit Card
fb7b949b-b2b2-485e-8f98-d48e676af874,063014da-ea79-4a11-8847-baa6d0db1557,Gabriel Hardy,41,Male,"1987 Alex Walks Apt. 291
East Blake, NJ 95262",2021-10-09,481.97,Entertainment,Cash
59cd9e6d-c4a9-4180-92c8-3bf8b2034fc5,c6e340d5-a987-4277-a840-73678069d3c7,Jamie Walker,44,Other,"99951 Alyssa Roads
Rachelborough, IL 49066",2021-08-04,334.18,Entertainment,Credit Card
a4d925bb-c8f0-4365-8835-0df7dd68eb0f,a7c5732e-3d11-4a0a-a695-d23326d9c475,Richard Robertson,22,Female,"PSC 8176, Box 3090
APO AE 92133",2020-04-29,674.53,Dining,Debit Card
22220258-6c8c-4049-86ad-cb63640daee0,ead64d1d-e4f9-4a1f-87f2-3ada7fcdfa95,Robin Mills,52,Male,"7416 Robert Centers Apt. 010
Fernandofort, NJ 10214",2020-08-07,491.96,Dining,Credit Card
388ac958-5d16-4ca1-b0c3-7a97c2fa5c62,fb8c8208-9404-4f9c-b369-3bf5770e23de,Glenn Garza,28,Female,"471 Matthews Centers Apt. 165
Mahoneychester, SD 89001",2023-07-10,590.87,Grocery,Cash
8eb84861-09d3-4786-b209-386d0c6105e0,e406d98c-192d-41ac-ac31-7a9607fca5f0,Carl Jordan,70,Male,"3824 Baker Fields
Port Christiefort, LA 37961",2020-09-04,400.28,Dining,Debit Card
c8677a22-4cb7-494a-b768-b96b64fcff03,e7daf0a6-bd42-4549-83d4-0cb02e3ea999,Sandra Thompson,79,Other,"456 Wall Walk
Russellbury, ME 87710",2022-07-24,426.42,Electronics,Online Payment
2fc31b48-a554-43c3-a11e-9969918729ca,a40ed7ff-7cdd-4d34-abf0-d7c2e1be5ea3,Kimberly Powell,52,Other,"725 Latoya Extensions Apt. 786
Jeffreyville, MS 32874",2023-07-22,541.3,Electronics,Credit Card
f18d791a-667a-4e16-bd50-a1f42183df5b,ac95ff42-814e-4d1d-a72d-29df7ad9896a,Linda Cameron,38,Male,"24282 Crystal Field Suite 509
South Michelleborough, WI 77479",2021-09-11,782.35,Electronics,Online Payment
d4677b5e-6ff7-417d-8434-800ba30f9576,c45cafe1-9c11-4bbb-a400-8478847ee623,Michael Gross,54,Other,"329 Michael Island Suite 978
Michaelberg, MD 55667",2022-08-15,716.81,Travel,Online Payment
877a5dd0-5df3-4fac-b59c-b95102d53f1c,a19c9700-cb47-4b83-81a2-54d94b870e06,Brian Jones,35,Female,"USNS Coleman
FPO AE 92645",2021-05-23,500.16,Clothing,Debit Card
8047cfc1-01d7-4d28-8094-67e0b2f61d4f,45c9135e-6fb8-4c83-8d8c-45a2a891f3e8,Jamie Campbell,76,Other,"02570 Estes Dam
Daisyberg, TN 32133",2020-01-04,856.84,Electronics,Credit Card
ca3d056b-9d11-4780-a7a8-0bf1bfd388a1,a106aa12-28cf-49e6-9c91-22ee487e9ecd,Shelby Schneider,81,Other,"91265 Allison Wall Suite 143
Lake Nicholasport, RI 33051",2020-11-14,695.21,Entertainment,Online Payment
24fe2dfb-a50a-49ed-a993-2cc105cef040,c43f7db9-21f5-4811-a530-d0fd88b4836d,Lisa Le,89,Female,"33020 Marcus Greens
Port Sheilaport, NJ 58058",2023-04-08,349.11,Travel,Credit Card
ae0c3758-c087-4372-8d2e-a90a85baced5,c9084b7f-b8ba-4007-b712-683f10378898,David Sosa,40,Other,"19712 Sweeney Ways
Holttown, IL 80616",2022-10-14,680.73,Grocery,Cash
cbcddf45-aa0e-4291-aa11-9b944b825d41,5dba7134-fb76-4368-a380-e90feb18801b,Logan Walsh,57,Male,"Unit 7170 Box 6748
DPO AA 71921",2020-08-22,428.04,Clothing,Debit Card
9af9dcb2-a7fc-4c5e-a5e7-c42cceab2cc5,757d4263-c3a9-43f3-82f9-6c221c82ef7a,Pamela Smith,56,Male,"5463 Miguel Freeway
Chelseytown, SC 13946",2020-02-03,302.92,Entertainment,Online Payment
1fdaaffa-0080-426a-baa9-36ed2a34f6de,2f9c5e80-886e-4777-8089-eeb7720face4,Rhonda Mclaughlin,82,Male,"061 Jones Street Suite 043
Traviston, IN 79089",2021-07-20,209.86,Dining,Online Payment
571e9581-8c7a-4708-ad9d-5ceb86b9a067,b93a73c7-90f0-4b15-a16b-7375c993039f,Jeremy Dodson,19,Female,"93832 Melanie Circle Apt. 998
Lake Brettberg, WV 18099",2021-10-27,963.82,Clothing,Cash
b4f813ea-5df2-49fc-8799-3233267fab1f,31379456-2bd2-4901-970f-469c96567287,Joshua Castro,75,Other,"Unit 1875 Box 9425
DPO AE 53464",2022-10-14,338.22,Dining,Debit Card
3ae41456-c77d-44a2-aac5-81fa276f9f5b,b807b14c-4384-4532-94d2-4bc39daef13c,Alicia Warner,76,Male,"31469 James Alley Suite 497
Johnfort, NM 37829",2023-02-27,281.5,Electronics,Online Payment
3ea1c0b1-2a88-4b6e-a7ae-acb864bcdd95,427b7300-3020-4bce-af77-e699eca86842,Heidi Owens DDS,76,Male,"USNV Rodriguez
FPO AA 27211",2024-04-22,468.51,Entertainment,Cash
18771ecc-693c-4afd-8b48-5d046b23c5b7,4bb09b11-0637-4d60-b8e3-b676c6eac869,Carol Martinez,81,Male,"653 Erin Ridge
South Laurie, TX 08085",2023-07-23,867.66,Grocery,Online Payment
5bca7636-f543-4831-b7be-53d340fb79ac,ed4e3f55-9861-4941-916a-1bbe1475ff27,Gloria Berger,66,Female,"473 Johnson Meadow Suite 591
Jamesview, WI 07492",2024-04-24,846.55,Electronics,Online Payment
16e8d61e-d804-4fae-a1d3-8c5f51d0d0a3,6892ed8c-dcd4-4959-836c-9ae163d38666,Jamie Pennington,81,Other,"9312 Clayton Center Suite 518
West Jamesborough, DE 95628",2020-02-22,425.04,Clothing,Credit Card
e57c63a2-dc73-4a99-bace-6b74a5a93912,c5e6cec5-5b46-4d9f-a21b-d5cbfe88273f,Danielle Baker,50,Male,"PSC 6369, Box 7066
APO AA 12105",2022-12-29,475.86,Entertainment,Debit Card
52ea7571-5ae6-43db-bd16-77020ee1e243,6290b4b8-0708-4680-a41d-be4fa2ef7dfe,Gregory Haley,74,Other,"08232 Lisa Harbors Suite 364
New Emilyport, SD 32476",2020-01-04,989.2,Travel,Debit Card
b0666bc6-3319-47fe-b352-fc215903f86a,e47fcd4d-7e54-46e3-bbd5-59a08e8ef912,Antonio Mcdaniel,18,Female,"69542 Reed Parkways
Meyersbury, MA 28736",2024-03-07,593.66,Travel,Cash
5be0b6a2-341b-40ab-9b1a-8694435ebf2a,8936e9f5-14d9-4f45-9a1a-24979e291d46,Jose Stanton,45,Male,"99162 Audrey Ports Apt. 956
Rogersmouth, NC 37384",2024-06-08,248.81,Electronics,Credit Card
251fd3c7-105a-46ff-bae8-8d3407b2a1a7,7cae22e2-f489-4117-9540-ac636762521f,Betty Ford,83,Female,"6696 Hicks Shoals Apt. 471
Amberhaven, MI 94338",2021-07-10,700.52,Entertainment,Debit Card
35fc502e-7be2-4a33-9ed1-4b2494a65300,5cf12f74-3c89-4528-9137-7378b0570668,Thomas Jones,49,Male,"55020 Chloe Mission Suite 911
Port Julie, CO 93929",2022-07-27,849.57,Grocery,Debit Card
b728796e-7be4-4d53-94a9-b2f3431642d8,cd626c10-ccb6-47c8-a480-cd921fa59fb5,Julie Alvarez,25,Female,"9718 Soto Lodge
Simsberg, MS 42708",2021-10-24,686.02,Dining,Cash
060e59f1-110f-4f25-8ed5-6f4c4eb1763a,1512db3e-8aba-4cb1-9c17-bf4a542dffd6,Morgan Robertson,79,Male,"5647 Smith Ford Apt. 044
North Laurenland, NH 62095",2023-03-08,572.18,Grocery,Cash
f3400227-8914-4ac2-b1c6-50cbc7d3034f,5022da07-c475-4432-9fcf-444d4345fcba,Shawn Cox,55,Male,"486 Wilson Roads
New Jennifer, AK 26235",2021-06-27,114.7,Clothing,Debit Card
486f7b5a-21fc-4789-91a6-32f390873b61,68e63e6b-0e94-499d-a10c-3ea3e4b9c389,Justin Henderson,42,Male,"07072 Watson Vista
North Lisa, TN 16842",2021-04-05,665.37,Grocery,Debit Card
a013861a-b64d-41ce-b566-05c04b2777ae,b5188ff5-4fd9-45e3-8832-e8a1babd3079,Daniel Jackson,58,Male,"98039 Charles Ridge Apt. 269
Port Annaton, GA 38090",2021-02-05,901.23,Travel,Cash
a52427a1-52bb-4f1d-9efb-78ed21d9923e,ddfc7904-ec63-4a09-94d0-3538d35b3070,Gary Cordova,79,Male,"901 Donna Spurs
East Erin, HI 74950",2020-07-04,446.6,Electronics,Debit Card
c21f53c7-d971-4f47-a9eb-00c3f03b0d57,a3e0194b-809d-4e4e-8713-b1afbb8c5ae1,Marc Rivers,59,Other,"56311 Lindsay Expressway
Kaitlinland, SD 52798",2020-02-07,500.36,Travel,Online Payment
795d76dd-9ddd-4955-92ba-4a1fa59f8bb3,d97514f7-4577-48c8-b03d-46c235942b1b,Michaela Lamb,83,Male,"2585 Howard Summit Suite 194
Kevinmouth, AL 26068",2023-02-07,203.62,Clothing,Debit Card
9b7776d0-417d-4cdd-927c-1d557f83075b,fb3f9dc4-9ec1-4e23-8a7a-80b612725a2b,Sandra Robertson,79,Male,"14965 Mario Crossing
East Elizabeth, MO 03907",2020-07-29,114.39,Entertainment,Credit Card
8d973e82-51a9-4b7b-a5d5-a8d35e3e2f85,91dcc31d-0da7-4a71-bab6-984b513095d6,Megan Scott,32,Female,"19213 Herman Plains Suite 390
Port Shelleybury, DE 21074",2024-07-18,615.47,Electronics,Credit Card
31c19e4a-ad4f-48d0-8510-b711faac8988,7327b279-b95d-4130-b18f-5fffa107aa8b,David Parker,32,Male,"4050 Davis Course
Ashleymouth, ME 35486",2023-01-27,518.02,Dining,Credit Card
149106b3-f051-4089-a63e-66d6342b04bc,3e9e3816-6757-42be-be46-ef9970d606c4,Monica Kirby,24,Other,"767 Armstrong Inlet Apt. 383
Port Steven, ID 17587",2021-07-04,574.75,Dining,Credit Card
de40a2f3-acd5-4db0-9791-0d80a1f41a64,58e50d08-2dbf-4fc6-8124-1c8a711e845c,Katelyn Maddox,60,Female,"8897 Lynch Extensions
Port Michael, TN 60981",2023-07-14,707.16,Travel,Credit Card
0aaf9cf9-d7ad-46d0-9bfa-3508c6db25fd,2bd6cec6-e8a7-4c1c-ac9f-16ae84c6a8c4,Nathan Watkins,86,Female,"4893 Heather Roads
South Travis, MO 92003",2024-03-21,382.52,Clothing,Credit Card
f778e484-21ff-43df-a430-db0305b14873,94ea6504-6993-436f-8f50-2ec78a160e45,Joe Rose,46,Other,"903 Morris Overpass Apt. 672
South Mark, WV 84837",2020-02-16,883.12,Electronics,Online Payment
da049b7a-29e3-4b1d-bbf0-e06afd8cb759,c90f1055-2662-49d5-9e7c-843367ffb66d,Scott Becker,88,Other,"1739 Sandra Shoals Apt. 213
Rodriguezshire, NH 03568",2023-03-21,733.5,Grocery,Debit Card
24775ca5-1e3a-41eb-b085-a2ac6ae91f33,ddd8f291-61c4-4c5c-80da-7d114937c21a,Amy Williams,90,Male,"289 Alexandra Hills
South Peterbury, SC 38708",2021-05-14,710.51,Electronics,Cash
b8e7ea10-88e1-4031-8d22-2e3137951647,78da4f30-33b6-4f7c-9503-166f2e16d362,Gene Rivera,41,Male,"Unit 3559 Box 1237
DPO AA 36950",2023-11-26,241.61,Electronics,Online Payment
